Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","1029","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","711","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","904","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","509","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","714","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","707","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","530","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","3","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","10","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","13","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","8677","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","7444","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","6579","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","9161","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","17423","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","15458","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","29211","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","38728","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","21787","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","32","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","3","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","244480","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","260081","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","490977","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","689","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","595","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","490","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","1933","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","802","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","942","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","331","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","624","","Donnée officielle"
"TCL","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","1497","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","176","Timor-Leste","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","176","Timor-Leste","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","176","Timor-Leste","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","2","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","1872","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","3297","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","3440","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","24","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","26","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","22","","Donnée officielle"
"TCL","Cultures et produits animaux","217","Togo","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","1","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","1","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","13","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","8","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","5","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","370","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","125","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","219","Tonga","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","132","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","12","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","11","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","9","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","5","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","64","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","58","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","39","R","Données estimées en utilisant les données des pays partenaires"
